01/13/2016                                                                                                                                                       routing check for SNP                                                                                                                                                          1
routing check for SNP
Material	Group	Act	Ctrl	    StdVal	Base Quantity	Unit	phas	Plnt	Valid From	Task list description	Usage	DeID	DelFg	GrC	Stat	Work ctr	Operation short text	Un	T	Created	Created by	Seq.	Relevancy to Costing Indicator	Subcontr.	Info rec.	POrg	Cost Elem.	Old task list no.	ActTyp	B	GrC	Fld key	ActTyp	StdVal	Unit
35577G11-AUTT13F	50268099	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577G11-AUTT13F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTT13F	50268099	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-AUTT13F	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577G11-AUTT13T	50420052	0010	ZP01	      1.0	       1,023	HR	T	ATP7	01/01/2008	ATP7-35577G11-AUTT13T	1			1	4	MVT0010T	TESTER BASED	EA	N	01/10/2014	MGRAY	0									1	TIME			
35577G11-AUTT13T	50420052	0020	ZP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP7-35577G11-AUTT13T	1			1	4	DUMMY	TEST	EA	N	01/10/2014	MGRAY	0									1				
35577G11-AUTT13T	50420052	0100	ZP04		       1,000		T	ATP7	01/01/2008	ATP7-35577G11-AUTT13T	1			1	4		TEST	EA	N	01/10/2014	MGRAY	0	X		5500120221	CPO1	650071				1				
35577G11-AUTT13T	50443518	0010	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTT13T	1			1	4	MGT0005T	TESTER BASED	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTT13T	50443518	0020	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTT13T	1			1	4	ACP0001T	TEST	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTT13T	50443518	0030	ZP01	        1	       1,000	S	T	ACP5	01/01/2008	ACP5-35577G11-AUTT13T	1			1	4	DUMMY	TEST	EA	N	09/09/2014	MGRAY	0									1				
35577G11-AUTT13T	50443518	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTT13T	1			1	4	ACP534	TEST	EA	N	09/09/2014	MGRAY	0	X								1		ACP534		
35577G11-AUTT14A	50353725	0010	PP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTT14A	1			1	4	AUTA	ASSEMBLY	EA	N	11/17/2011	MGRAY	0									1				
35577G11-AUTT14A	50353725	0020	PP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP6-35577G11-AUTT14A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/17/2011	MGRAY	0									1				
35577G11-AUTT14A	50353725	0100	ZP04	        0	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTT14A	1			1	4		Assembly	EA	N	11/17/2011	MGRAY	0	X		5500096849	CPO1	650070				1				
35577G11-AUTT14F	50353726	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP5-35577G11-AUTT14F	1			1	4	FGF	FINISHING	EA	N	11/17/2011	MGRAY	0									1				
35577G11-AUTT14F	50353726	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP5-35577G11-AUTT14F	1			1	4	DUMMY	FINISHING	EA	N	11/17/2011	MGRAY	0									1				
35577G11-AUTT14F	50353726	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP5-35577G11-AUTT14F	1			1	4	NCFIN	FINISHING	EA	N	11/17/2011	MGRAY	0	X								1				
35577G11-AUTT14T	50380247	0010	PP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	MVT0006T	TESTER BASED	EA	N	11/05/2012	MGRAY	0									1	TIME			
35577G11-AUTT14T	50380247	0020	PP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	ACP0006T	TEST	EA	N	11/05/2012	MGRAY	0									1	TIME			
35577G11-AUTT14T	50380247	0030	PP01	        1	       1,000	S	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	DUMMY	TEST	EA	N	11/05/2012	MGRAY	0									1				
35577G11-AUTT14T	50380247	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	ACP534	TEST	EA	N	11/05/2012	MGRAY	0	X								1		ACP534		
35577G11-AUTT15T	50420880	0010	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTT15T	1			1	4	MVT0006T	TESTER BASED	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTT15T	50420880	0020	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTT15T	1			1	4	ACP0006T	TEST	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTT15T	50420880	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTT15T	1			1	4	ACP534	TEST	EA	N	01/17/2014	SCONRAD	0	X								1		ACP534		
35577G11-AUTZ11A	50369983	0010	PP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTZ11A	1			1	4	AUTA	ASSEMBLY	EA	N	07/11/2012	BPENUMAKA	0									1				
35577G11-AUTZ11A	50369983	0020	PP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP6-35577G11-AUTZ11A	1			1	4	DUMMY	ASSEMBLY	EA	N	07/11/2012	BPENUMAKA	0									1				
35577G11-AUTZ11A	50369983	0100	ZP04	        0	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTZ11A	1			1	4		Assembly	EA	N	07/11/2012	BPENUMAKA	0	X		5500096850	CPO1	650070				1				
35577G11-AUTZ12F	50268100	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-AUTZ12F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTZ12F	50268100	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577G11-AUTZ12F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTZ12F	50268100	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-AUTZ12F	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577G11-AUTZ12T	50420054	0010	ZP01	      1.0	       1,023	HR	T	ATP7	01/01/2008	ATP7-35577G11-AUTZ12T	1			1	4	MVT0010T	TESTER BASED	EA	N	01/10/2014	MGRAY	0									1	TIME			
35577G11-AUTZ12T	50420054	0020	ZP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP7-35577G11-AUTZ12T	1			1	4	DUMMY	TEST	EA	N	01/10/2014	MGRAY	0									1				
35577G11-AUTZ12T	50420054	0100	ZP04		       1,000		T	ATP7	01/01/2008	ATP7-35577G11-AUTZ12T	1			1	4		TEST	EA	N	01/10/2014	MGRAY	0	X		5500120222	CPO1	650071				1				
35577G11-AUTZ12T	50443519	0010	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ12T	1			1	4	MVT0006T	TESTER BASED	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTZ12T	50443519	0020	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ12T	1			1	4	ACP0006T	TEST	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTZ12T	50443519	0030	ZP01	        1	       1,000	S	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ12T	1			1	4	DUMMY	TEST	EA	N	09/09/2014	MGRAY	0									1				
35577G11-AUTZ12T	50443519	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ12T	1			1	4	ACP534	TEST	EA	N	09/09/2014	MGRAY	0	X								1		ACP534		
35577G11-AUTZ13F	50268101	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-AUTZ13F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTZ13F	50268101	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577G11-AUTZ13F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTZ13F	50268101	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-AUTZ13F	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577G11-AUTZ13T	50420056	0010	ZP01	      1.0	       1,023	HR	T	ATP7	01/01/2008	ATP7-35577G11-AUTZ13T	1			1	4	MVT0010T	TESTER BASED	EA	N	01/10/2014	MGRAY	0									1	TIME			
35577G11-AUTZ13T	50420056	0020	ZP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP7-35577G11-AUTZ13T	1			1	4	DUMMY	TEST	EA	N	01/10/2014	MGRAY	0									1				
35577G11-AUTZ13T	50420056	0100	ZP04		       1,000		T	ATP7	01/01/2008	ATP7-35577G11-AUTZ13T	1			1	4		TEST	EA	N	01/10/2014	MGRAY	0	X		5500120223	CPO1	650071				1				
35577G11-AUTZ13T	50443520	0010	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ13T	1			1	4	MVT0006T	TESTER BASED	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTZ13T	50443520	0020	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ13T	1			1	4	ACP0006T	TEST	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTZ13T	50443520	0030	ZP01	        1	       1,000	S	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ13T	1			1	4	DUMMY	TEST	EA	N	09/09/2014	MGRAY	0									1				
35577G11-AUTZ13T	50443520	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ13T	1			1	4	ACP534	TEST	EA	N	09/09/2014	MGRAY	0	X								1		ACP534		
35577G11-AUTZ14A	50416880	0010	ZP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTZ14A	1			1	4	AUTA	ASSEMBLY	EA	N	11/14/2013	MARJMAND	0									1				
35577G11-AUTZ14A	50416880	0020	ZP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP6-35577G11-AUTZ14A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/14/2013	MARJMAND	0									1				
35577G11-AUTZ14A	50416880	0100	ZP04		       1,000		A	ATP6	01/01/2008	ATP6-35577G11-AUTZ14A	1			1	4		0160ASSEMBLY_EXT	EA	N	11/14/2013	MARJMAND	0	X		5500118380	CPO1	650070				1				
35577G11-AUTZ14F	50416881	0010	ZP01	       10	       1,000	MIN	F	ATP6	01/01/2008	ATP6-35577G11-AUTZ14F	1			1	4	FGF	FINISHING	EA	N	11/14/2013	MARJMAND	0									1				
35577G11-AUTZ14F	50416881	0020	ZP01	        1	       1,000	S	F	ATP6	01/01/2008	ATP6-35577G11-AUTZ14F	1			1	4	DUMMY	FINISHING	EA	N	11/14/2013	MARJMAND	0									1				
35577G11-AUTZ14F	50416881	0100	ZP04		       1,000		F	ATP6	01/01/2008	ATP6-35577G11-AUTZ14F	1			1	4		Tape&Reel	EA	N	11/14/2013	MARJMAND	0	X		5500118382	CPO1	650072				1				
35577G11-AUTZ14F	50427959	0010	ZP01	       10	       1,000	MIN	F	ATP7	01/01/2008	ATP7-35577G11-AUTZ14F	1			1	4	FGF	FINISHING	EA	N	04/11/2014	MGRAY	0									1				
35577G11-AUTZ14F	50427959	0020	ZP01	        1	       1,000	S	F	ATP7	01/01/2008	ATP7-35577G11-AUTZ14F	1			1	4	DUMMY	FINISHING	EA	N	04/11/2014	MGRAY	0									1				
35577G11-AUTZ14F	50427959	0100	ZP04		       1,000		F	ATP7	01/01/2008	ATP7-35577G11-AUTZ14F	1			1	4		TAPE & REEL	EA	N	04/11/2014	MGRAY	0	X		5500128267	CPO1	650072				1				
35577G11-AUTZ14F	50444707	0010	ZP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP5-35577G11-AUTZ14F	1			1	4	FGF	FINISHING	EA	N	09/30/2014	MILONG	0									1				
35577G11-AUTZ14F	50444707	0020	ZP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP5-35577G11-AUTZ14F	1			1	4	DUMMY	FINISHING	EA	N	09/30/2014	MILONG	0									1				
35577G11-AUTZ14F	50444707	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP5-35577G11-AUTZ14F	1			1	4	NCFIN	TAPE & REEL	EA	N	09/30/2014	MILONG	0	X								1				
35577G11-AUTZ14T	50416882	0010	ZP01	      100	       1,000	MIN	T	ATP6	01/01/2008	ATP6-35577G11-AUTZ14T	1			1	4	AUTT	UNIT BASED	EA	N	11/14/2013	MARJMAND	0									1	UNIT			
35577G11-AUTZ14T	50416882	0020	ZP01	        1	       1,000	S	T	ATP6	01/01/2008	ATP6-35577G11-AUTZ14T	1			1	4	DUMMY	TEST	EA	N	11/14/2013	MARJMAND	0									1				
35577G11-AUTZ14T	50416882	0100	ZP04		       1,000		T	ATP6	01/01/2008	ATP6-35577G11-AUTZ14T	1			1	4		0101FINAL_TEST_EXT	EA	N	11/14/2013	MARJMAND	0	X		5500118381	CPO1	650071				1				
35577G11-AUTZ14T	50427960	0010	ZP01	      1.0	       1,364	HR	T	ATP7	01/01/2008	ATP7-35577G11-AUTZ14T	1			1	4	MVT0010T	TESTER BASED	EA	N	04/11/2014	MGRAY	0									1	TIME			
35577G11-AUTZ14T	50427960	0020	ZP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP7-35577G11-AUTZ14T	1			1	4	DUMMY	TEST	EA	N	04/11/2014	MGRAY	0									1				
35577G11-AUTZ14T	50427960	0100	ZP04		       1,000		T	ATP7	01/01/2008	ATP7-35577G11-AUTZ14T	1			1	4		TEST	EA	N	04/11/2014	MGRAY	0	X		5500128266	CPO1	650071				1				
35577G11-AUTZ14T	50444708	0010	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ14T	1			1	4	MVT0006T	TESTER BASED	EA	N	09/30/2014	MILONG	0									1	TIME			
35577G11-AUTZ14T	50444708	0020	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ14T	1			1	4	ACP0006T	TEST	EA	N	09/30/2014	MILONG	0									1	TIME			
35577G11-AUTZ14T	50444708	0030	ZP01	        1	       1,000	S	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ14T	1			1	4	DUMMY	TEST	EA	N	09/30/2014	MILONG	0									1				
35577G11-AUTZ14T	50444708	0100	ZP03	    1.389	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ14T	1			1	4	ACP533	TEST	EA	N	09/30/2014	MILONG	0	X								1		ACP533		
35577G11-AUTZ15T	50420881	0010	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ15T	1			1	4	MVT0006T	TESTER BASED	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTZ15T	50420881	0020	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ15T	1			1	4	ACP0006T	TEST	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTZ15T	50420881	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ15T	1			1	4	ACP534	TEST	EA	N	01/17/2014	SCONRAD	0	X								1		ACP534		
35577G11-AUTZ16T	50420882	0010	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ16T	1			1	4	MVT0006T	TESTER BASED	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTZ16T	50420882	0020	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ16T	1			1	4	ACP0006T	TEST	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTZ16T	50420882	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTZ16T	1			1	4	ACP534	TEST	EA	N	01/17/2014	SCONRAD	0	X								1		ACP534		
35577G11P	50250444	0010	PP01	      100	       1,000	MIN	P	CSO1	01/01/2008	CSO2-35577G11P	1			1	4	SORTP	PROBE	EA	N	11/22/2010	SCONRAD	0									1				
35577G11P	50250444	0020	ZP01	      100	       1,000	MIN	P	CSO1	01/01/2008	CSO2-35577G11P	1			1	4	SORTOP	PROBE	EA	N	11/22/2010	SCONRAD	0									1				
35577G11P	50250444	0030	ZP01	        1	       1,000	S	P	CSO1	01/01/2008	CSO2-35577G11P	1			1	4	DUMMY	PROBE	EA	N	11/22/2010	SCONRAD	0									1				
35577G11P	50250444	0100	ZP03	    1.406	       1,000	HR	P	CSO1	01/01/2008	CSO2-35577G11P	1			1	4	CSO171	PROBE	EA	N	11/22/2010	SCONRAD	0	X								1		CSO171		
35577G11P	50450219	0010	ZP01	      100	       1,000	MIN	P	ACP5	01/01/2008	ACP5-35577G11P	1			1	4	SOR30151	PROBE	EA	N	10/28/2014	SCONRAD	0									1				
35577G11P	50450219	0020	ZP01	      100	       1,000	MIN	P	ACP5	01/01/2008	ACP5-35577G11P	1			1	4	SOR20002	PROBE	EA	N	10/28/2014	SCONRAD	0									1				
35577G11P	50450219	0030	ZP01	        1	       1,000	S	P	ACP5	01/01/2008	ACP5-35577G11P	1			1	4	DUMMY	PROBE	EA	N	10/28/2014	SCONRAD	0									1				
35577G11P	50450219	0100	ZP03	    1.406	       1,000	HR	P	ACP5	01/01/2008	ACP5-35577G11P	1			1	4	ACP563	PROBE	EA	N	10/28/2014	SCONRAD	0	X								1		ACP563		
35577G11W	50158162	0010	PP01	      100	           1	MIN	W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	FABWNR	FAB	EA	N	04/15/2008	FF_PHOENIX3	0									1				
35577G11W	50158162	0020	PP01	        1	           1	S	W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	DUMMY	FAB	EA	N	04/15/2008	FF_PHOENIX3	0									1				
35577G11W	50158162	0100	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	0129STAGE  -ZL	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0110	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	0659STAGE  -NW	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0120	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	0749STAGE  -PW	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0130	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	0939STAGE  -AA	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0140	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	1279STAGE  -FL	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0150	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	1389STAGE -BLO	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0160	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	3069STAGE -BN+	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0170	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	3119STAGE -CEL	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0180	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	3609STAGE  -TD	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0190	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	3879STAGE  -1P	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0200	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	3969STAGE -ONO	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0210	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	4689STAGE -ENH	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0220	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	4829STAGE -RPW	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0230	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	4849STAGE  -RW	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0240	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	4889STAGE  -LV	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0250	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	4959STAGE  -2P	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0260	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	5379STAGE-ANLD	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0270	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	5429STAGE -NLD	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0280	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	5529STAGE -PLD	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0290	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	6039STAGE  -P+	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0300	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	6309STAGE  -N+	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0310	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	6569STAGE -SIL	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0320	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	7659STAGE -CON	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0330	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	7829STAGE-PPLG	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0340	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	7929STAGE -PLG	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11W	50158162	0350	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	8199STAGE  -1M	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0360	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	8469STAGE  -1V	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0370	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	8739STAGE  -2M	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0380	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	8979STAGE  -2V	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0390	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO101	9479STAGE  -TM	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO101		1			1.031	EA
35577G11W	50158162	0400	ZP03		           1		W	CSO1	01/01/2008	CSO1-35577G11W	1			1	4	CSO102	9549STAGE -PAS	EA	N	04/15/2008	FF_PHOENIX3	0	X						CSO102		1			1.031	EA
35577G11-ZMFB11A	50250434	0010	PP01	      100	       1,000	MIN	A	ATP7	01/01/2008	ATP3-35577G11-ZMFB11A	1			1	4	ZMFA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-ZMFB11A	50250434	0020	PP01	        1	       1,000	S	A	ATP7	01/01/2008	ATP3-35577G11-ZMFB11A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-ZMFB11A	50250434	0100	ZP04	        0	       1,000	MIN	A	ATP7	01/01/2008	ATP3-35577G11-ZMFB11A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500094673	CPO1	650070				1				
35577G11-ZMFB11A	50250435	0010	PP01	      100	       1,000	MIN	A	UTC5	01/01/2008	UTAC-35577G11-ZMFB11A	1			1	4	ZMFA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-ZMFB11A	50250435	0020	PP01	        1	       1,000	S	A	UTC5	01/01/2008	UTAC-35577G11-ZMFB11A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-ZMFB11A	50250435	0100	ZP04	        0	       1,000	MIN	A	UTC5	01/01/2008	UTAC-35577G11-ZMFB11A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500095795	CPO1	650070				1				
35577G11-ZMFB11F	50268102	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-ZMFB11F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-ZMFB11F	50268102	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577G11-ZMFB11F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-ZMFB11F	50268102	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-ZMFB11F	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577G11-ZMFB11T	50286376	0010	ZP01	      1.0	       1,023	HR	T	ATP7	01/01/2008	ATP3-35577G11-ZMFB11T	1			1	4	MVT0010T	TESTER BASED	EA	N	11/23/2010	SCONRAD	0									1	TIME			
35577G11-ZMFB11T	50286376	0020	PP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP3-35577G11-ZMFB11T	1			1	4	DUMMY	TEST	EA	N	11/23/2010	SCONRAD	0									1				
